index,video_time_s,timer,rate_hz,last_event_time,event_count
"2431","3962.59s","01:05:47","1,030","06:11:26. 929 pm","5059"
"2432","3968.57s","01:05:53","1,030","06:11:32. 386 pm","5066"
"2433","3974.09s","01:05:59","1,030","06:11:38. 518 pm","5075"
"2434","3976.73s","01:06:04","1,030","06:11:40. 149 pm","5078"
"2435","3979.70s","01:06:06","1,030","06:11:46. 139 pm","5086"
"2436","3981.47s","01:06:09","1,030","06:11:48. 272 pm","5089"
"2437","3983.21s","01:06:11","1,030","06:11:49. 895 pm","5090"
"2438","3985.19s","01:06:13","1,030","06:11:50. 901 pm","5093"
"2439","3988.73s","01:06:15","1,030","06:11:51. 402 pm","5094"
"2440","3990.96s","01:06:18","1,030","06:11:56. 633 pm","5100"
"2441","3992.21s","01:06:20","1,030","06:11:58. 141 pm","5102"
"2442","3994.08s","01:06:23","1,030","06:12:00. 150 pm","5106"
"2443","3997.40s","01:06:24","1,030","06:12:03. 667 pm","5112"
"2444","4003.17s","01:06:27","1,030","06:12:07. 062 pm","5119"
"2445","4008.36s","01:06:33","1,030","06:12:11. 713 pm","5127"
"2446","4013.40s","01:06:38","1,030","06:12:16. 998 pm","5135"
"2447","4019.48s","01:06:44","1,030","06:12:24. 019 pm","5149"
"2448","4025.76s","01:06:50","1,030","06:12:29. 393 pm","5156"
"2449","4031.84s","01:06:56","1,030","06:12:35. 001 pm","5162"
"2450","4037.64s","01:07:02","1,030","06:12:40. 267 pm","5169"
"2451","4043.80s","01:07:08","1,030","06:12:46. 546 pm","5173"
"2452","4049.38s","01:07:14","1,030","06:12:52. 305 pm","5181"
"2453","4053.98s","01:07:24","1,030","06:13:01. 478 pm","5191"
"2454","4059.97s","01:07:25","1,030","06:13:01. 478 pm","5193"
"2455","4066.11s","01:07:30","1,030","06:13:08. 082 pm","5200"
"2456","4069.03s","01:07:36","1,030","06:13:14. 694 pm","5205"
"2457","4072.52s","01:07:38","1,030","06:13:18. 008 pm","5209"
"2458","4076.09s","01:07:42","1,030","06:13:22. 150 pm","5214"
"2459","4078.33s","01:07:45","1,030","06:13:22. 150 pm","5214"
"2460","4082.17s","01:07:48","1,030","06:13:27. 015 pm","5218"
"2461","4086.94s","01:07:52","1,030","06:13:30. 604 pm","5219"
"2462","4091.27s","01:07:56","1,030","06:13:36. 099 pm","5226"
"2463","4093.46s","01:08:01","1,030","06:13:38. 849 pm","5228"
"2464","4095.64s","01:08:03","1,030","06:13:39. 719 pm","5229"
"2465","4099.29s","01:08:05","1,030","06:13:44. 77 pm","5237"
"2466","4100.68s","01:08:09","1,030","06:13:47. 077 pm","5240"
"2467","4102.36s","01:08:11","1,030","06:13:48. 455 pm","5242"
"2468","4104.30s","01:08:13","1,030","06:13:50. 716 pm","5246"
"2469","4106.28s","01:08:15","1,030","06:13:51. 215 pm","5248"
"2470","4108.47s","01:08:17","1,030","06:13:53. 468 pm","5248"
"2471","4114.32s","01:08:19","1,030","06:13:56. 705 pm","5256"
"2472","4120.34s","01:08:25","1,030","06:14:04. 712 pm","5258"
"2473","4126.27s","01:08:31","1,030","06:14:10. 186 pm","5262"
"2474","4132.25s","01:08:37","1,030","06:14:16. 77 pm","5271"
"2475","4138.21s","01:08:43","1,030","06:14:22. 616 pm","5277"
"2476","4144.27s","01:08:49","1,030","06:14:28. 301 pm","5288"
"2477","4150.27s","01:08:55","1,030","06:14:31. 807 pm","5295"
"2478","4156.23s","01:09:01","1,030","06:14:38. 566 pm","5299"
"2479","4162.29s","01:09:06","1,030","06:14:45. 738 pm","5313"
"2480","4166.85s","01:09:16","1,030","06:14:54. 525 pm","5325"
"2481","4170.41s","01:09:17","1,030","06:14:55. 897 pm","5328"
"2482","4175.24s","01:09:20","1,030","06:14:59. 424 pm","5337"
"2483","4178.91s","01:09:25","1,030","06:15:04. 452 pm","5345"
"2484","4180.74s","01:09:28","1,030","06:15:06. 983 pm","5350"
"2485","4182.78s","01:09:31","1,030","06:15:09. 497 pm","5351"
"2486","4184.46s","01:09:33","1,030","06:15:11. 238 pm","5353"
"2487","4185.44s","01:09:34","1,030","06:15:11. 736 pm","5354"
"2488","4186.46s","01:09:35","1,030","06:15:12. 988 pm","5357"
"2489","4187.53s","01:09:36","1,030","06:15:13. 983 pm","5358"
"2490","4190.53s","01:09:38","1,030","06:15:14. 979 pm","5361"
"2491","4196.60s","01:09:41","1,030","06:15:20. 360 pm","5367"
"2492","4201.70s","01:09:46","1,030","06:15:26. 134 pm","5376"
"2493","4207.72s","01:09:52","1,030","06:15:32. 021 pm","5381"
"2494","4212.91s","01:09:57","1,030","06:15:36. 770 pm","5393"
"2495","4218.16s","01:10:02","1,030","06:15:42. 156 pm","5405"
"2496","4220.98s","01:10:08","1,030","06:15:40. 675 pm","5413"
"2497","4220.98s","01:10:10","1,030","06:15:40. 675 pm","5413"
"2498","4223.22s","01:10:11","1,030","06:15:49. 439 pm","5416"
"2499","4225.88s","01:10:13","1,030","06:15:50. 438 pm","5419"
"2500","4229.86s","01:10:15","1,030","06:15:53. 872 pm","5423"
"2501","4232.39s","01:10:19","1,030","06:15:57. 749 pm","5425"
"2502","4241.44s","01:10:22","1,030","06:16:00. 892 pm","5439"
"2503","4244.25s","01:10:31","1,030","06:16:08. 707 pm","5444"
"2504","4249.38s","01:10:33","1,030","06:16:13. 238 pm","5447"
"2505","4252.35s","01:10:39","1,030","06:16:17. 839 pm","5453"
"2506","4253.53s","01:10:42","1,030","06:16:19. 714 pm","5455"
"2507","4255.49s","01:10:44","1,030","06:16:21. 603 pm","5458"
"2508","4258.94s","01:10:46","1,030","06:16:24. 872 pm","5464"
"2509","4263.90s","01:10:48","1,030","06:16:26. 381 pm","5468"
"2510","4269.14s","01:10:53","1,030","06:16:32. 375 pm","5470"
"2511","4271.85s","01:10:58","1,030","06:16:38. 876 pm","5476"
"2512","4275.36s","01:11:01","1,030","06:16:40. 374 pm","5479"
"2513","4280.19s","01:11:05","1,030","06:16:43. 368 pm","5484"
"2514","4282.32s","01:11:10","1,030","06:16:47. 093 pm","5485"
"2515","4284.45s","01:11:12","1,030","06:16:47. 093 pm","5488"
"2516","4285.76s","01:11:14","1,030","06:16:51. 567 pm","5490"
"2517","4288.84s","01:11:15","1,030","06:16:53. 189 pm","5492"
"2518","4293.53s","01:11:18","1,030","06:16:57. 296 pm","5495"
"2519","4296.01s","01:11:23","1,030","06:17:01. 428 pm","5500"
"2520","4299.28s","01:11:25","1,030","06:17:04. 462 pm","5503"
"2521","4300.81s","01:11:29","1,030","06:17:04. 462 pm","5505"
"2522","4302.87s","01:11:31","1,030","06:17:08. 466 pm","5506"
"2523","4304.61s","01:11:33","1,030","06:17:11. 210 pm","5511"
"2524","4307.11s","01:11:35","1,030","06:17:12. 714 pm","5515"
"2525","4311.79s","01:11:37","1,030","06:17:16. 082 pm","5519"
"2526","4313.20s","01:11:41","1,030","06:17:17. 722 pm","5519"
"2527","4317.59s","01:11:43","1,030","06:17:21. 820 pm","5523"
"2528","4320.18s","01:11:47","1,030","06:17:25. 355 pm","5529"
"2529","4322.49s","01:11:50","1,030","06:17:29. 255 pm","5534"
"2530","4324.61s","01:11:53","1,030","06:17:30. 257 pm","5535"
"2531","4326.40s","01:11:55","1,030","06:17:33. 006 pm","5538"
"2532","4328.34s","01:11:57","1,030","06:17:33. 006 pm","5538"
"2533","4329.34s","01:11:58","1,030","06:17:35. 131 pm","5542"
"2534","4330.39s","01:11:59","1,030","06:17:36. 657 pm","5542"
"2535","4336.50s","01:12:01","1,030","06:17:40. 550 pm","5551"
"2536","4342.24s","01:12:06","1,030","06:17:46. 138 pm","5561"
"2537","4348.52s","01:12:12","1,030","06:17:51. 308 pm","5569"
"2538","4354.27s","01:12:18","1,030","06:17:58. 290 pm","5576"
"2539","4360.28s","01:12:25","1,030","06:18:04. 534 pm","5588"
"2540","4366.55s","01:12:31","1,030","06:18:10. 404 pm","5597"
"2541","4372.18s","01:12:37","1,030","06:18:15. 457 pm","5606"
"2542","4378.28s","01:12:42","1,030","06:18:22. 469 pm","5615"
"2543","4384.18s","01:12:49","1,030","06:18:27. 523 pm","5623"
"2544","4388.54s","01:12:58","1,030","06:18:35. 183 pm","5629"
"2545","4392.58s","01:12:59","1,030","06:18:38. 759 pm","5635"
"2546","4394.52s","01:13:02","1,030","06:18:41. 265 pm","5640"
"2547","4395.70s","01:13:04","1,030","06:18:42. 390 pm","5642"
"2548","4399.90s","01:13:05","1,030","06:18:43. 387 pm","5648"
"2549","4404.90s","01:13:09","1,030","06:18:48. 442 pm","5656"
"2550","4409.96s","01:13:14","1,030","06:18:54. 592 pm","5662"
"2551","4415.10s","01:13:19","1,030","06:18:57. 096 pm","5663"
"2552","4420.31s","01:13:24","1,030","06:19:04. 480 pm","5667"
"2553","4421.76s","01:13:30","1,030","06:19:06. 627 pm","5669"
"2554","4423.39s","01:13:31","1,030","06:19:10. 126 pm","5673"
"2555","4425.51s","01:13:33","1,030","06:19:11. 624 pm","5676"
"2556","4428.25s","01:13:35","1,030","06:19:13. 020 pm","5679"
"2557","4429.76s","01:13:38","1,030","06:19:15. 271 pm","5682"
"2558","4432.03s","01:13:39","1,030","06:19:17. 762 pm","5683"
"2559","4433.50s","01:13:42","1,030","06:19:19. 784 pm","5688"
"2560","4435.25s","01:13:43","1,030","06:19:20. 782 pm","5690"
"2561","4437.67s","01:13:45","1,030","06:19:23. 666 pm","5694"
"2562","4439.45s","01:13:47","1,030","06:19:24. 676 pm","5696"
"2563","4443.84s","01:13:49","1,030","06:19:28. 178 pm","5703"
"2564","4446.68s","01:13:53","1,030","06:19:32. 339 pm","5706"
"2565","4449.24s","01:13:56","1,030","06:19:34. 834 pm","5708"
"2566","4451.02s","01:13:59","1,030","06:19:37. 227 pm","5710"
"2567","4452.84s","01:14:00","1,030","06:19:39. 096 pm","5713"
"2568","4455.97s","01:14:02","1,030","06:19:40. 589 pm","5716"
"2569","4457.94s","01:14:05","1,030","06:19:43. 610 pm","5718"
"2570","4460.11s","01:14:07","1,030","06:19:45. 127 pm","5721"
"2571","4462.03s","01:14:09","1,030","06:19:48. 251 pm","5725"
"2572","4463.52s","01:14:12","1,030","06:19:50. 247 pm","5727"
"2573","4464.61s","01:14:13","1,030","06:19:50. 247 pm","5727"
"2574","4466.57s","01:14:15","1,030","06:19:52. 757 pm","5731"
"2575","4468.95s","01:14:16","1,030","06:19:53. 769 pm","5735"
"2576","4472.52s","01:14:18","1,030","06:19:57. 538 pm","5738"
"2577","4474.99s","01:14:22","1,030","06:20:01. 160 pm","5744"
"2578","4478.24s","01:14:24","1,030","06:20:03. 194 pm","5747"
"2579","4479.86s","01:14:28","1,030","06:20:05. 697 pm","5749"
"2580","4482.10s","01:14:29","1,030","06:20:05. 697 pm","5749"
"2581","4483.79s","01:14:32","1,030","06:20:08. 732 pm","5752"
"2582","4485.36s","01:14:33","1,030","06:20:10. 619 pm","5752"
"2583","4487.26s","01:14:36","1,030","06:20:10. 619 pm","5752"
"2584","4489.32s","01:14:37","1,030","06:20:16. 402 pm","5756"
"2585","4491.24s","01:14:40","1,030","06:20:17. 906 pm","5760"
"2586","4497.35s","01:14:41","1,030","06:20:20. 901 pm","5768"
"2587","4503.32s","01:14:48","1,030","06:20:27. 483 pm","5775"
"2588","4509.33s","01:14:54","1,030","06:20:33. 772 pm","5782"
"2589","4515.21s","01:14:59","1,030","06:20:38. 763 pm","5786"
"2590","4520.29s","01:15:04","1,030","06:20:44. 787 pm","5793"
"2591","4526.32s","01:15:10","1,030","06:20:50. 146 pm","5802"
"2592","4532.34s","01:15:16","1,030","06:20:55. 270 pm","5808"
"2593","4538.32s","01:15:23","1,030","06:21:01. 890 pm","5811"
"2594","4544.37s","01:15:28","1,030","06:21:07. 662 pm","5819"
"2595","4548.43s","01:15:38","1,030","06:21:15. 093 pm","5824"
"2596","4551.94s","01:15:39","1,030","06:21:17. 343 pm","5827"
"2597","4553.94s","01:15:41","1,030","06:21:18. 720 pm","5829"
"2598","4555.84s","01:15:43","1,030","06:21:21. 110 pm","5831"
"2599","4557.55s","01:15:45","1,030","06:21:23. 259 pm","5834"
"2600","4560.07s","01:15:47","1,030","06:21:26. 503 pm","5837"
"2601","4563.60s","01:15:49","1,030","06:21:29. 022 pm","5845"
"2602","4566.81s","01:15:53","1,030","06:21:31. 508 pm","5847"
"2603","4569.16s","01:15:56","1,030","06:21:34. 626 pm","5849"
"2604","4576.45s","01:15:58","1,030","06:21:36. 903 pm","5858"
"2605","4579.18s","01:16:06","1,030","06:21:44. 497 pm","5864"
"2606","4583.24s","01:16:09","1,030","06:21:48. 365 pm","5870"
"2607","4587.96s","01:16:13","1,030","06:21:52. 370 pm","5877"
"2608","4593.12s","01:16:17","1,030","06:21:57. 514 pm","5887"
"2609","4598.24s","01:16:23","1,030","06:22:02. 527 pm","5894"
"2610","4603.30s","01:16:27","1,030","06:22:07. 429 pm","5902"
"2611","4608.47s","01:16:33","1,030","06:22:12. 189 pm","5907"
"2612","4613.67s","01:16:38","1,030","06:22:17. 533 pm","5911"
"2613","4618.82s","01:16:43","1,030","06:22:22. 087 pm","5918"
"2614","4624.01s","01:16:48","1,030","06:22:28. 338 pm","5924"
"2615","4629.24s","01:16:53","1,030","06:22:33. 386 pm","5935"
"2616","4634.36s","01:16:58","1,030","06:22:38. 443 pm","5944"
"2617","4639.56s","01:17:04","1,030","06:22:42. 857 pm","5946"
"2618","4644.74s","01:17:09","1,030","06:22:49. 180 pm","5954"
"2619","4649.87s","01:17:14","1,030","06:22:52. 437 pm","5956"
"2620","4655.00s","01:17:19","1,030","06:22:59. 052 pm","5958"
"2621","4660.26s","01:17:24","1,030","06:23:04. 371 pm","5969"
"2622","4665.49s","01:17:30","1,030","06:23:09. 499 pm","5978"
"2623","4670.62s","01:17:35","1,030","06:23:14. 785 pm","5983"
"2624","4675.74s","01:17:40","1,030","06:23:18. 326 pm","5989"
"2625","4680.91s","01:17:45","1,030","06:23:25. 707 pm","5996"
"2626","4686.04s","01:17:50","1,030","06:23:29. 592 pm","6000"
"2627","4691.23s","01:17:55","1,030","06:23:31. 101 pm","6002"
"2628","4696.29s","01:18:00","1,030","06:23:39. 845 pm","6011"
"2629","4701.46s","01:18:06","1,030","06:23:46. 002 pm","6019"
"2630","4706.50s","01:18:11","1,030","06:23:51. 025 pm","6032"
"2631","4711.60s","01:18:16","1,030","06:23:55. 795 pm","6041"
"2632","4716.80s","01:18:21","1,030","06:24:00. 324 pm","6043"
"2633","4722.07s","01:18:26","1,030","06:24:06. 166 pm","6049"
"2634","4727.24s","01:18:31","1,030","06:24:11. 167 pm","6055"
"2635","4732.44s","01:18:37","1,030","06:24:16. 530 pm","6064"
